lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
node	multi	tcp	MULTI_DEALER_DEALER	64	1231925.200	297466.200	24.1	0.879218	352.452179	400.87	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	tcp	MULTI_DEALER_DEALER	256	1052287.600	270871.200	25.7	2.035729	527.251099	259.00	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	tcp	MULTI_DEALER_DEALER	1024	916520.000	255607.600	27.9	1.246463	804.602357	645.51	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	tcp	MULTI_DEALER_DEALER	4096	309633.000	173427.000	56.0	614.782912	1191.587673	1.94	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	tcp	MULTI_DEALER_DEALER	65536	68030.600	45800.800	67.3	24.985407	101.267257	4.05	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	tcp	MULTI_DEALER_DEALER	131072	34566.800	24276.800	70.2	18.043092	88.752797	4.92	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_DEALER	64	922102.400	245853.200	26.7	419.374762	501.361229	1.20	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_DEALER	256	762129.600	194577.400	25.5	1.100049	571.445402	519.47	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_DEALER	1024	707701.200	201568.800	28.5	1.359749	824.339571	606.24	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_DEALER	4096	240239.400	160239.000	66.7	1128.882000	1155.676248	1.02	complete	partial_report_success	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_162024_c0175-node-multi.txt	c0175-node-multi
