lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
dotnet	multi	wss	MULTI_DEALER_DEALER	256	628434.600	309548.200	49.3	3.674476	2.102916	0.57	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_DEALER	1024	473538.600	338122.800	71.4	6.394378	586.548521	91.73	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_DEALER	4096	218186.800	199050.200	91.2	126.017365	247.262462	1.96	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_DEALER	65536	16986.600	12895.600	75.9	119.979628	30.371555	0.25	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_DEALER	131072	9221.200	6406.600	69.5	116.388389	35.290723	0.30	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	64	868561.600	354999.800	40.9	207.183271	5.260439	0.03	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	256	672307.000	547001.000	81.4	3.827311	1274.300269	332.95	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	1024	424260.400	336700.200	79.4	140.177464	682.665676	4.87	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	4096	218302.400	194015.200	88.9	101.327250	61.566493	0.61	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	65536	21136.400	22127.000	104.7	96.565963	27.168548	0.28	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_DEALER	131072	11837.400	10576.400	89.3	101.462709	25.075205	0.25	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	64	200006.800	95656.400	47.8	1.857989	51.249942	27.58	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	256	193336.800	83766.800	43.3	1.663652	5.623200	3.38	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	1024	160552.200	75432.400	47.0	1.385991	2.253143	1.63	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	4096	112123.800	64806.000	57.8	2.000180	2.478198	1.24	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	65536	25159.400	20294.000	80.7	33.876390	48.725798	1.44	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	131072	11202.000	6430.600	57.4	33.903473	621.015083	18.32	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	64	121263.200	80668.800	66.5	2.263078	4.452988	1.97	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	256	126163.800	89833.400	71.2	2.729013	2.041983	0.75	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	1024	150453.800	81673.200	54.3	11.654717	2.968269	0.25	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	4096	67059.000	87740.200	130.8	671.695761	2.773185	0.00	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	65536	16219.600	12860.400	79.3	372.882160	429.188296	1.15	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	131072	5115.400	5462.800	106.8	393.307344	456.766529	1.16	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	64	121404.800	78491.400	64.7	3.547074	2.452144	0.69	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	256	149969.000	88083.000	58.7	5.587600	2.657885	0.48	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	1024	92309.400	78508.600	85.0	270.977049	3.310391	0.01	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	4096	39830.800	46270.000	116.2	1189.037902	617.416344	0.52	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	65536	5434.600	5847.800	107.6	381.337409	365.343705	0.96	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	131072	3118.200	2587.800	83.0	375.639100	336.113481	0.89	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	64	125115.200	63319.000	50.6	2.819385	2.501437	0.89	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	256	134470.200	70867.000	52.7	3.994720	1.966112	0.49	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	1024	114958.800	71235.600	62.0	5.878374	2.834002	0.48	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	4096	38731.000	61932.200	159.9	617.674001	5.181519	0.01	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
dotnet	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	65536	5457.400	5872.800	107.6	339.326581	401.664431	1.18	complete/clients=100	complete/clients=100;core_meta_missing	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_125355_c0175-dotnet-multi.txt	bindings/dotnet/perf/results/multi/report/perf_dotnet_multi_linux_20260909_131216_c0175-dotnet-multi.txt	c0175-dotnet-multi
