lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
node	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	64	255353.400	74837.000	29.3	1.397926	652.181938	466.54	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	256	193160.600	63300.200	32.8	1.669728	673.522333	403.37	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	1024	186143.000	57281.400	30.8	5.328079	644.066546	120.88	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	64	220743.200	63129.600	28.6	3.052843	602.246986	197.27	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	256	146585.400	45797.200	31.2	5.229245	620.060988	118.58	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	wss	MULTI_DEALER_ROUTER_SENDSEND	1024	115920.800	39005.200	33.6	287.014416	638.542527	2.22	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	64	202962.800	59998.800	29.6	2.301111	617.364923	268.29	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	256	165572.200	46992.600	28.4	2.608769	644.236437	246.95	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
node	multi	tls	MULTI_DEALER_ROUTER_SENDSEND	1024	167979.000	45617.400	27.2	3.803687	669.981357	176.14	complete	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/node/perf/results/multi/report/perf_node_multi_linux_20260909_174205_c0175-node-ssfix.txt	c0175-node-multi
