lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
cpp	single	tcp	PAIR	64	2366247.200	1843009.600	77.9	1.363273	0.167050	0.12	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PAIR	256	1266561.400	1294213.400	102.2	1.822170	1.760083	0.97	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PAIR	1024	649821.800	708147.400	109.0	1.135589	1.063094	0.94	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PAIR	65536	41339.000	42051.600	101.7	0.326957	0.323378	0.99	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PAIR	131072	26627.800	26456.600	99.4	0.259109	0.262113	1.01	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PAIR	262144	16042.800	16616.600	103.6	0.235897	0.229920	0.97	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PUBSUB	64	1666371.400	1344962.000	80.7	1.275500	0.280245	0.22	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PUBSUB	256	1143518.000	1170899.800	102.4	1.241952	1.094993	0.88	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PUBSUB	1024	652960.600	696776.200	106.7	0.685200	0.613778	0.90	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
cpp	single	tcp	PUBSUB	65536	12588.000	12762.200	101.4	0.231601	0.258346	1.12	complete (reused baseline)	complete	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/cpp/perf/results/single/report/perf_cpp_single_linux_20260912_003857_c0180-cpp-single-tcp.txt	c0180-cpp-single-tcp
