lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
cpp	multi	tcp	MULTI_DEALER_DEALER	64	1884057.200	1289735.800	68.5	0.243658	0.285651	1.17	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_DEALER	256	1028967.000	974439.400	94.7	156.144933	2.382369	0.02	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_DEALER	1024	694922.800	600583.000	86.4	614.489058	102.846263	0.17	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_DEALER	4096	402242.800	426984.200	106.2	46.442467	43.743506	0.94	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_DEALER	65536	66270.200	76186.000	115.0	131.468271	104.965009	0.80	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_DEALER	131072	35239.600	42256.200	119.9	18.581449	139.049125	7.48	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	64	378684.600	358921.600	94.8	0.657890	1.379600	2.10	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	256	310651.000	228466.800	73.5	0.871803	1.097288	1.26	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	1024	278243.600	218384.800	78.5	0.897517	1.152695	1.28	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
cpp	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	4096	223879.800	164236.800	73.4	38.740869	8.394839	0.22	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/cpp/perf/results/multi/report/perf_cpp_multi_linux_20260912_010251_c0180-cpp-multi-tcp.txt	c0180-cpp-multi-tcp
