lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
node	single	tcp	PAIR	64	2366247.200	426921.600	18.0	1.363273	138.614847	101.68	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PAIR	256	1266561.400	348609.800	27.5	1.822170	102.296425	56.14	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PAIR	1024	649821.800	272283.200	41.9	1.135589	41.240673	36.32	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PAIR	65536	41339.000	64397.000	155.8	0.326957	0.479930	1.47	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PAIR	131072	26627.800	34044.600	127.9	0.259109	0.376526	1.45	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PAIR	262144	16042.800	17661.200	110.1	0.235897	0.302123	1.28	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PUBSUB	64	1666371.400	281431.600	16.9	1.275500	306.246574	240.10	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PUBSUB	256	1143518.000	263985.200	23.1	1.241952	145.839172	117.43	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PUBSUB	1024	652960.600	227894.800	34.9	0.685200	51.751062	75.53	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
node	single	tcp	PUBSUB	65536	12588.000	12041.400	95.7	0.231601	0.413843	1.79	complete	partial	bindings/c/perf/results/single/report/perf_c_single_linux_20260911_023715_c0180-node-single-tcp.txt	bindings/node/perf/results/single/report/perf_node_single_linux_20260911_024552_c0180-node-single-tcp.txt	c0180-node-single-tcp
