lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
java	multi	tcp	MULTI_DEALER_DEALER	64	1884057.200	690865.600	36.7	0.243658	685.966806	2815.29	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_DEALER	256	1028967.000	872956.800	84.8	156.144933	2.225827	0.01	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_DEALER	1024	694922.800	821621.200	118.2	614.489058	4.592999	0.01	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_DEALER	4096	402242.800	241789.400	60.1	46.442467	490.332219	10.56	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_DEALER	65536	66270.200	38791.600	58.5	131.468271	3.872928	0.03	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_DEALER	131072	35239.600	18174.800	51.6	18.581449	6.422367	0.35	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	64	378684.600	317025.600	83.7	0.657890	5.149138	7.83	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	256	310651.000	238563.800	76.8	0.871803	6.179257	7.09	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	1024	278243.600	228953.200	82.3	0.897517	6.116371	6.81	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	4096	223879.800	180273.600	80.5	38.740869	18.390149	0.47	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	65536	30062.800	27799.000	92.5	71.343961	18.219492	0.26	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_DEALER_ROUTER_SENDSEND	131072	18961.000	15387.200	81.2	49.103255	12.660311	0.26	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	64	350637.800	378049.200	107.8	0.656791	1.552830	2.36	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	256	260575.000	260048.600	99.8	0.815983	1.813481	2.22	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	1024	240287.200	223663.200	93.1	0.790438	2.845862	3.60	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	4096	190484.000	58417.000	30.7	2.503700	475.638570	189.97	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	65536	34806.200	18990.000	54.6	36.225085	84.115872	2.32	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_ROUTER_ROUTER_SENDSEND	131072	19285.800	13534.000	70.2	55.592445	8.840111	0.16	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	64	1297279.200	957171.400	73.8	1673.533148	1974.721710	1.18	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	256	1240671.200	765200.800	61.7	1597.547190	1966.160779	1.23	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	1024	1173067.600	766328.000	65.3	696.625843	1109.460433	1.59	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	4096	774547.800	518420.000	66.9	171.394484	453.167875	2.64	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	65536	63637.600	87401.400	137.3	201.923098	105.998531	0.52	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_PUBSUB	131072	30970.200	41701.800	134.7	226.092363	111.870347	0.49	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083543_c0180-node-multi-tcp.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_132756_c0180-java-multi-tcp.txt	c0180-java-multi-tcp
java	multi	tcp	MULTI_STREAM	64	NA	NA	NA	NA	NA	NA	complete (reused baseline)	partial: server_start_ready_timeout_or_mismatch	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083904_c0180-node-multi-tcp-stream.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133051_c0180-java-multi-tcp-stream.txt	c0180-java-multi-tcp-stream
java	multi	tcp	MULTI_STREAM	256	NA	NA	NA	NA	NA	NA	complete (reused baseline)	partial: server_start_ready_timeout_or_mismatch	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083904_c0180-node-multi-tcp-stream.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133051_c0180-java-multi-tcp-stream.txt	c0180-java-multi-tcp-stream
java	multi	tcp	MULTI_STREAM	1024	NA	NA	NA	NA	NA	NA	complete (reused baseline)	partial: server_start_ready_timeout_or_mismatch	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083904_c0180-node-multi-tcp-stream.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133051_c0180-java-multi-tcp-stream.txt	c0180-java-multi-tcp-stream
java	multi	tcp	MULTI_STREAM	65536	NA	NA	NA	NA	NA	NA	complete (reused baseline)	partial: server_start_ready_timeout_or_mismatch	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_083904_c0180-node-multi-tcp-stream.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133051_c0180-java-multi-tcp-stream.txt	c0180-java-multi-tcp-stream
java	multi	ws	MULTI_DEALER_DEALER	64	1515604.000	628108.200	41.4	21.804207	740.993360	33.98	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_DEALER	256	1084684.400	830310.000	76.5	2.657229	6.769419	2.55	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_DEALER	1024	595311.000	385387.000	64.7	100.512412	1289.181004	12.83	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_DEALER	4096	285211.400	236415.600	82.9	737.961424	691.157679	0.94	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_DEALER	65536	42598.600	26892.200	63.1	37.526654	6.316539	0.17	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_DEALER	131072	22885.800	14507.400	63.4	37.693055	9.231779	0.24	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	64	283809.000	279156.400	98.4	2.159547	4.812835	2.23	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	256	216820.200	189186.000	87.3	2.185178	7.832582	3.58	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	1024	176647.400	202145.000	114.4	268.503533	20.950660	0.08	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	4096	126014.600	102295.000	81.2	640.982300	595.638685	0.93	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	65536	15278.400	21539.800	141.0	378.468441	36.190009	0.10	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
java	multi	ws	MULTI_DEALER_ROUTER_SENDSEND	131072	6938.200	10858.000	156.5	422.717978	17.500330	0.04	complete (reused baseline)	complete	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260911_085832_c0180-node-multi-ws.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260911_133141_c0180-java-multi-ws.txt	c0180-java-multi-ws
